taxon	module	has_comp	has_ko	oap_v3	n_classes	dominant_class	oxy_class	o2_eff	so4_eff	ch4_eff	no3_eff	has_oap	has_mcr	has_pmo	has_nar	has_nos	has_cyd	has_cox	has_sred
S__GCA_017882505.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__GCA_017882785.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__GCA_017886365.1	grey	TRUE	TRUE	569.692307692308	4	O2	facultative	1	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__GCA_017886375.1	grey	TRUE	TRUE	569.692307692308	4	O2	facultative	1	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__GCA_017886405.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018066995.1	turquoise	TRUE	TRUE	712.727272727273	3	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__GCA_018067145.1	turquoise	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
S__GCA_018222685.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018222765.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018238625.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.625	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018263435.1	grey	TRUE	TRUE	348.340425531915	3	O2	facultative	0.5	0	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__GCA_018263505.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018268595.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__GCA_018606725.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
S__GCA_018607065.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018607365.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018608025.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018608505.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018608545.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018608685.1	blue	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018609185.1	grey	FALSE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018609195.1	grey	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018644615.1	grey	TRUE	TRUE	301.5	2	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
S__GCA_018645535.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018645645.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018645865.1	turquoise	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018646435.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018646525.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018647345.1	grey	TRUE	FALSE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018647945.1	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018648445.1	grey	TRUE	TRUE	405.953488372093	4	O2	facultative	1	1	0	1.25	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
S__GCA_018649285.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018649665.1	grey	TRUE	TRUE	685	2	O2	aerobic	1	0	0	1	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__GCA_018650065.1	grey	TRUE	TRUE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__GCA_018650185.1	grey	TRUE	TRUE	712.727272727273	3	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__GCA_018651055.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
S__GCA_018651215.1	grey	FALSE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018651345.1	blue	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018652215.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018655445.1	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018655885.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018656365.1	turquoise	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018657375.1	turquoise	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018657705.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018657945.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018658605.1	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018658685.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018659355.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018659405.1	turquoise	TRUE	TRUE	637.142857142857	3	O2	aerobic	1	0	0	1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018659815.1	blue	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018660745.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018661055.1	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018661165.1	turquoise	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018661305.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018661385.1	yellow	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018663485.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018663565.1	grey	TRUE	TRUE	506	3	O2	facultative	1	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
S__GCA_018663805.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018664745.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018665165.1	grey	TRUE	TRUE	308.428571428571	3	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018665385.1	grey	TRUE	TRUE	129.2	2	NO3	sulfate_reducer	0	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
S__GCA_018665505.1	blue	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018666335.1	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018666495.1	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018666915.1	grey	TRUE	TRUE	506	3	O2	facultative	1	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
S__GCA_018667455.1	blue	TRUE	TRUE	360	1	NO3	denitrifier	0	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
S__GCA_018667655.1	green	TRUE	TRUE	301.5	2	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018668355.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018668695.1	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__GCA_018669635.1	blue	TRUE	TRUE	702.5	2	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018669795.1	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018669915.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
S__GCA_018669945.1	green	TRUE	TRUE	820	1	O2	aerobic	0.5	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018670245.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018670575.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018670825.1	grey	TRUE	TRUE	315.459459459459	3	NO3	methanogen	0	0	0.4	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
S__GCA_018672475.1	turquoise	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018672815.1	blue	TRUE	TRUE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018672825.1	grey	TRUE	TRUE	301.5	2	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018673385.1	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
S__GCA_018673455.1	grey	TRUE	FALSE	360	1	NO3	denitrifier	0	0	0	0.5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018673815.1	blue	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018674025.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018674175.1	grey	TRUE	TRUE	301.5	2	O2	facultative	1	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018674955.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018675705.1	grey	TRUE	TRUE	506	3	O2	facultative	1	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
S__GCA_018675825.1	turquoise	TRUE	TRUE	716	3	O2	aerobic	1	0	0	0.75	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__GCA_018676395.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018676505.1	blue	TRUE	TRUE	637.142857142857	3	O2	aerobic	1	0	0	1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018676555.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
S__GCA_018676735.1	blue	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018692035.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018692355.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018695965.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__GCA_018696455.1	turquoise	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018697615.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018698165.1	grey	TRUE	TRUE	590	2	O2	aerobic	1	0	0	1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018698455.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018698655.1	grey	TRUE	TRUE	558.064516129032	3	NO3	aerobic	0.5	0	0	1.75	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__GCA_018699155.1	turquoise	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018699395.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_018700125.1	grey	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018700215.1	brown	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
S__GCA_018700255.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018701395.1	yellow	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_018702595.1	turquoise	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
S__GCA_018703065.1	turquoise	TRUE	TRUE	666.666666666667	2	O2	aerobic	1	0	0	0.5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018780025.1	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
S__GCA_018780625.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
S__GCA_018812385.1	brown	TRUE	TRUE	-227.125	2	CH4	sulfate_reducer	0	0.666666666666667	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018812885.1	brown	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
S__GCA_018820345.1	brown	TRUE	TRUE	-231.727272727273	2	SO4	sulfate_reducer	0	0.333333333333333	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018828925.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018830725.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018894445.1	grey	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018894595.1	brown	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018896565.1	brown	TRUE	TRUE	-224.714285714286	2	CH4	sulfate_reducer	0	1	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018896985.1	brown	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018900355.1	grey	TRUE	TRUE	-224.714285714286	2	CH4	sulfate_reducer	0	1	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_018903015.1	brown	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_018971215.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__GCA_019057575.1	brown	TRUE	TRUE	-234.608695652174	2	SO4	sulfate_reducer	0	0.333333333333333	0.625	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_019057735.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.5	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_019057775.1	brown	TRUE	TRUE	-234.608695652174	2	SO4	sulfate_reducer	0	0.333333333333333	0.625	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_019057795.1	brown	TRUE	TRUE	-234.608695652174	2	SO4	sulfate_reducer	0	0.333333333333333	0.625	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_019057865.1	brown	TRUE	TRUE	-234.608695652174	2	SO4	sulfate_reducer	0	0.333333333333333	0.625	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_019057915.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.333333333333333	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_019057955.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.5	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_019057975.1	brown	TRUE	TRUE	-233.2	2	SO4	sulfate_reducer	0	0.333333333333333	0.5	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_019058035.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.6	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_019058095.1	brown	TRUE	TRUE	-234.608695652174	2	SO4	sulfate_reducer	0	0.333333333333333	0.625	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_019058135.1	brown	TRUE	FALSE	-244	1	CH4	methanogen	0	0	0.4	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_900197625.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_900696525.1	grey	TRUE	TRUE	506	3	O2	facultative	1	0.333333333333333	0	0.5	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
S__GCA_902511405.1	grey	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_902512375.1	turquoise	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902512485.1	blue	TRUE	FALSE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_902512865.1	grey	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_902513935.1	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_902514095.1	turquoise	TRUE	TRUE	66.5	2	ANX	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_902514225.1	grey	TRUE	TRUE	820	1	O2	aerobic	0.5	0	0	0	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
S__GCA_902515565.1	green	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_902555825.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902556205.1	grey	TRUE	TRUE	405.2	2	O2	facultative	1	0.666666666666667	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902556905.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902588595.1	grey	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_902589825.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_902590845.1	blue	TRUE	TRUE	-217	1	SO4	sulfate_reducer	0	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
S__GCA_902592985.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902597425.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_902605365.1	grey	TRUE	TRUE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_902606745.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902607585.1	blue	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_902607625.1	blue	TRUE	FALSE									FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
S__GCA_902608305.1	yellow	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902608355.1	grey	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902608385.1	blue	TRUE	TRUE	560.75	2	O2	facultative	1	0.333333333333333	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
S__GCA_902727865.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
S__GCA_902805775.1	grey	TRUE	TRUE	820	1	O2	aerobic	1	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
S__GCA_902805805.1	grey	TRUE	TRUE	350	1	ANX	no_call	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
