taxon	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role
S__3300012950_6	d__Bacteria	p__Planctomycetota	c__Planctomycetia	22	5	3727	100	TRUE	3300012950_6	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__MAG_PRGRI.17_metabat2_bin.11	d__Bacteria	p__Planctomycetota	c__Planctomycetia	23	4	3737	100	TRUE	MAG_PRGRI.17_metabat2_bin.11	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300006613_4	d__Bacteria	p__Planctomycetota	c__UBA1135	38	5	5582	100	TRUE	3300006613_4	Particle_heterotroph	Particle-attached	Unknown	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET						Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	
S__GCA_004213215.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	16	5	2602	100	TRUE	GCA_004213215.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_905612235.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	14	5	1987	100	TRUE	GCA_905612235.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014653975.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	13	4	2437	100	TRUE	GCA_014653975.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_018646085.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	20	5	2565	100	TRUE	GCA_018646085.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_001510075.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	107	5	25710	100	TRUE	GCA_001510075.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300024060_33	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	44	5	12845	100	TRUE	3300024060_33	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300027976_46	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	42	5	7607	100	TRUE	3300027976_46	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_012103325.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	58	5	12774	100	TRUE	GCA_012103325.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__MAG_TGLI3.17_metabat2_bin.9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	37	5	8056	100	TRUE	MAG_TGLI3.17_metabat2_bin.9	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_018780625.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	26	5	4163	100	TRUE	GCA_018780625.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002413825.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	23	3	4060	100	TRUE	GCA_002413825.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002746155.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	16	4	2875	100	TRUE	GCA_002746155.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002162985.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	22	5	3281	100	TRUE	GCA_002162985.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.88		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_018607685.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	41	4	7479	100	TRUE	GCA_018607685.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_ARC_108_MAG_00042	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	13	2	1721	100	TRUE	TARA_ARC_108_MAG_00042	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_905478975.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	55	5	9254	100	TRUE	GCA_905478975.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300025640_25	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	65	5	13385	100	TRUE	3300025640_25	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_018676275.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	47	4	11058	100	TRUE	GCA_018676275.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.67;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004357505.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	12	4	2274	100	TRUE	GCA_004357505.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_013151645.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	45	5	10252	100	TRUE	GCA_013151645.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	
S__GCA_018699395.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	51	5	9205	100	TRUE	GCA_018699395.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002238925.1	d__Bacteria	p__Spirochaetota	c__Spirochaetia	13	3	1994	100	TRUE	GCA_002238925.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002685755.1	d__Bacteria	p__UBA8248	c__UBA8248	29	4	4620	100	TRUE	GCA_002685755.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300025890_39	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	28	4	6745	100	TRUE	3300025890_39	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET						Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	
S__GCA_018645725.1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	13	5	1953	100	TRUE	GCA_018645725.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014382705.1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	16	5	2069	100	TRUE	GCA_014382705.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_ARC_108_MAG_00111	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	40	4	7553	100	TRUE	TARA_ARC_108_MAG_00111	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__IMGVR_UViG_3300023293_000013	d__Viruses	p__Uroviricota	c__Caudoviricetes	13	3	1667	100	FALSE	IMGVR_UViG_3300023293_000013	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025684_000010	d__Viruses	p__Uroviricota	c__Caudoviricetes	43	4	6696	100	FALSE	IMGVR_UViG_3300025684_000010	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300027771_001853	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	2777	100	FALSE	IMGVR_UViG_3300027771_001853	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300009369_001210	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	5	2216	100	FALSE	IMGVR_UViG_3300009369_001210	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025296_001443	d__Viruses	p__Uroviricota	c__Caudoviricetes	23	5	5984	100	FALSE	IMGVR_UViG_3300025296_001443	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025276_000001	d__Viruses	p__Uroviricota	c__Caudoviricetes	24	4	6349	100	FALSE	IMGVR_UViG_3300025276_000001	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300020595_000010	d__Viruses	p__Uroviricota	c__Caudoviricetes	10	5	3400	100	FALSE	IMGVR_UViG_3300020595_000010	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025276_000020	d__Viruses	p__Uroviricota	c__Caudoviricetes	32	4	4010	100	FALSE	IMGVR_UViG_3300025276_000020	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300027833_001210	d__Viruses	p__Uroviricota	c__Caudoviricetes	12	3	1817	100	FALSE	IMGVR_UViG_3300027833_001210	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300020385_000015	d__Viruses	p__Uroviricota	c__Caudoviricetes	27	3	4948	100	FALSE	IMGVR_UViG_3300020385_000015	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025276_000088	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	2	1460	100	FALSE	IMGVR_UViG_3300025276_000088	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025666_000032	d__Viruses	p__Uroviricota	c__Caudoviricetes	31	3	6203	100	FALSE	IMGVR_UViG_3300025666_000032	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300031647_000036	d__Viruses	p__Uroviricota	c__Caudoviricetes	11	3	1528	100	FALSE	IMGVR_UViG_3300031647_000036	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_3300025832_000009	d__Viruses	p__Uroviricota	c__Caudoviricetes	44	5	7761	100	FALSE	IMGVR_UViG_3300025832_000009	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__Phycodnaviridae_HM004432_Bathycoccus_sp_RCC1105_virus_BpV1	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	51	5	13971	100	FALSE	Phycodnaviridae_HM004432_Bathycoccus_sp_RCC1105_virus_BpV1	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__TARA_ARC_NCLDV_00030	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	47	5	8515	100	FALSE	TARA_ARC_NCLDV_00030	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__TARA_ARC_NCLDV_00065	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	59	3	12857	100	FALSE	TARA_ARC_NCLDV_00065	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_GVMAG-M-3300020185-3_000001	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	24	5	5030	100	FALSE	IMGVR_UViG_GVMAG-M-3300020185-3_000001	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_GVMAG-M-3300021958-5_000001	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	22	4	4124	100	FALSE	IMGVR_UViG_GVMAG-M-3300021958-5_000001	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_GVMAG-M-3300024519-1_000001	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	28	4	6270	100	FALSE	IMGVR_UViG_GVMAG-M-3300024519-1_000001	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__IMGVR_UViG_GVMAG-M-3300027810-23_000001	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	39	4	11468	100	FALSE	IMGVR_UViG_GVMAG-M-3300027810-23_000001	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__3300025166_1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	16	4	5571	100	TRUE	3300025166_1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA						amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__GCA_014523515.1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	55	4	33258	100	TRUE	GCA_014523515.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA						amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__3300010038_14	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	29	3	11581	100	TRUE	3300010038_14	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA						amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__3300020423_20	d__Bacteria	p__Acidobacteriota	c__UBA890	102	5	80676	100	TRUE	3300020423_20	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_013695115.1	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	20	3	3176	100	TRUE	GCA_013695115.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_905480085.1	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	45	5	9198	100	TRUE	GCA_905480085.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_014645015.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	15	5	3006	100	TRUE	GCF_014645015.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300025499_1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	64	5	16650	100	TRUE	3300025499_1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_000389985.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	20	5	4143	100	TRUE	GCF_000389985.1	Nitrification_AOB	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOB_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Kowalchuk & Stephen 2001 Annu Rev Microbiol	10.1146/annurev.micro.55.1.485	
S__GCA_013812235.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	33	5	9962	100	TRUE	GCA_013812235.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__MAG_KQGRI2.20.08_metabat2_bin.45	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	26	5	6710	100	TRUE	MAG_KQGRI2.20.08_metabat2_bin.45	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
